註冊即代表您同意我們的,注册即代表您同意我们的,"If you register, you agree to our ",,หากคุณลงทะเบียนแสดงว่าคุณยอมรับ,,,登録とは、あなたが私たちに同意することを意味します,,,등록은 귀하가 당사에 동의 함을 의미합니다,,,Đăng ký nghĩa là bạn đồng ý với,,,"पंजीकरण करके, आप हमारी बात से सहमत हैं",,,signUp.agreeOurPrivacy
隱私政策.,隐私政策.,privacy policies.,,นโยบายความเป็นส่วนตัวของทางเรา,,,プライバシーとポリシー。,,,개인 정보 및 정책.,,,quyền riêng tư và chính sách của chúng tôi.,,,गोपनीयता नीति,,,signUp.agreeOurPrivacyValue
已有帳號？,已有账号？,Have an account already?,,มีบัญชีอยู่แล้ว?,,,既存のアカウント？,,,기존 계정?,,,Đã có tài khoản?,,,क्या आपके पास पहले से एक खाता मौजूद है?,,,"signUp.alreadyHaveAccountButton,signUpNavigation.alreadyHaveAccountButton"
使用手機號碼註冊,使用手机号码注册,Register with Mobile Number,,ลงทะเบียนด้วยหมายเลขโทรศัพท์มือถือ,,,携帯電話番号を使用して登録してください,,,휴대 전화 번호를 사용하여 등록하십시오,,,Sử dụng số điện thoại di động để đăng ký,,,मोबाइल फ़ोन नंबर का उपयोग करके पंजीकरण करें,,,signUp.phoneNumberRegistrationTitle
輸入密碼,输入密码,Enter password,,ใส่รหัสผ่าน,,,パスワードを入力する,,,암호를 입력,,,Nhập mật khẩu,,,पास वर्ड दर्ज करें,,,"signUp.enterPasswordHint,login.enterPasswordHint"
輸入邀請碼(非必填),输入邀请码(非必填),Enter an invitation code (not required),,ใส่รหัสเชิญ (ไม่จำเป็น),,,招待状コードを入力する,,,초대장 코드를 입력하십시오 (비자사),,,Nhập mã lời mời (không bắt buộc),,,आमंत्रण कोड दर्ज करें (वैकल्पिक),,,signUp.enterReferralInputHint
輸入簡訊收到的驗證碼,输入简讯收到的验证码,Enter the SMS verification code,,ใส่รหัสยืนยันทาง SMS,,,ニュースレターが受信した検証コードを入力します,,,뉴스 레터에서받은 검증 코드를 입력하십시오,,,Nhập mã nghiệm chứng nhận được từ tin nhắn,,,एसएमएस के माध्यम से प्राप्त सत्यापन कोड दर्ज करें,,,"signUp.phoneNumberEnterCodeHint,phoneBind.phoneNumberEnterCodeHint"
其餘註冊方式,其余注册方式,Other Registration Methods,,ช่องทางการลงทะเบียนอื่นๆ,,,,,,,,,Phương thức đăng ký còn lại,,,अन्य पंजीकरण विधियाँ,,,signUp.otherMethodTitle
密碼強度不足，請至少輸入 6 個字元,密码强度不足，请至少输入 6 个字元,The password strength is insufficient. Please enter at least 6 characters.,,รหัสผ่านมีความปลอดภัยไม่เพียงพอ โปรดป้อนอย่างน้อย 6 ตัวอักษร,,,,,,,,,"Cường độ mật khẩu không đủ, vui lòng nhập ít nhất 6 ký tự",,,"पासवर्ड पर्याप्त मजबूत नहीं है, कृपया कम से कम 6 अक्षर दर्ज करें",,,signUp.insufficientPasswordStrength
手機註冊,手机注册,Mobile,,โทรศัพท์มือถือ,,,,,,,,,Đăng ký điện thoại của bạn,,,अपना फ़ोन पंजीकृत करें,,,signUp.phoneSignUp
信箱註冊,信箱注册,Email,,อีเมล,,,,,,,,,Đăng ký hộp thư,,,ई मेल का पंजीकरण,,,signUp.emailSignUp
恭喜您，註冊成功！,恭喜您，注册成功！,"Congratulations, you have complete registrationl!",,ขอแสดงความยินดี คุณได้ลงทะเบียนเสร็จสมบูรณ์แล้ว!,,,,,,,,,"Xin chúc mừng, đăng ký thành công!",,,"बधाई हो, आपका पंजीकरण सफल है!",,,signUp.signUpSuccessPopup.title
前往身份驗證,前往身份验证,Identity verification,,การยืนยันตัวตน,,,,,,,,,Đi đến xác thực,,,प्रमाणीकरण पर जाएँ,,,signUp.signUpSuccessPopup.toIdVerify
前往綁定電話,前往绑定电话,Mobile verification,,การยืนยันโทรศัพท์มือถือ,,,,,,,,,Đi đến điện thoại ràng buộc,,,फ़ोन बाइंड करने के लिए जाएँ,,,signUp.signUpSuccessPopup.toBindPhone
前往首頁,前往首页,Enter main page,,เข้าสู่หน้าหลัก,,,,,,,,,Đi đến trang chủ,,,मुखपृष्ठ प्र जाएं,,,signUp.signUpSuccessPopup.toHome
網路連線異常，請重新登入,网路连线异常，请重新登入,"The network connection is unstable, please log in again",,การเชื่อมต่อเครือข่ายไม่เสถียร โปรดเข้าสู่ระบบใหม่อีกครั้ง,,,,,,,,,"Kết nối trực tuyến là bất thường, vui lòng đăng nhập lại",,,"नेटवर्क कनेक्शन असामान्य, कृपया फिर से लॉग इन करें",,,signUp.loginFailPopup.title
重新登入,重新登入,Re-log in,,เข้าสู่ระบบใหม่อีกครั้ง,,,,,,,,,Đăng nhập lại,,,फिर से लॉगिन करें,,,signUp.loginFailPopup.logInAgain
手機,手机,Mobile,,,,,,,,,,,,,,सेलफोन,,,"signUp.phoneLabel,changePassword.phoneNumberLabel,phoneBind.inputPhoneLabel,login.phoneLabel"
密碼,密码,Password,,,,,,,,,,,,,,पासवर्ड,,,"signUp.passwordLabel,login.passwordLabel"
邀請碼,邀请码,Invitation code,,,,,,,,,,,,,,आमंत्रण संकेत,,,signUp.referralCodeLabel
超過一百個以上的交易品項,超过一百个以上的交易品项,Over 100 trading items,,รายการซื้อขายมากกว่า 100 รายการ,,,100を超える取引アイテム,,,100 개 이상의 거래 품목,,,Hơn 100 hạng mục giao dịch,,,100 से अधिक व्यापारिक वस्तुएँ,,,signUpNavigation.benefit1
二十四小時隨時交易,二十四小时随时交易,Trade 24 hours a day,,เทรดได้ตลอด 24 ชั่วโมง,,,いつでも24時間の取引,,,언제든지 29 시간의 거래,,,Giao dịch mọi lúc trên 24 tiếng,,,किसी भी समय 24 घंटे का व्यापार,,,signUpNavigation.benefit2
免傭金以及低價差,免佣金以及低价差,Commission-free and Low Spread,,ไม่มีค่าคอมมิชชันและสเปรดต่ำ,,,貧弱な手数料と低いポイント,,,불쌍한 커미션과 낮은 지점,,,Không cần hoa hồng và giá chênh lệnh tháp,,,कोई कमीशन नहीं और कम स्प्रेड,,,signUpNavigation.benefit3
免費的獨家見解,免费的独家见解,Free Exclusive Insights,,ข้อมูลเชิงลึกพิเศษฟรี,,,無料の排他的な洞察,,,무료 독점 통찰력,,,Kiến giải độc quyền miễn phí,,,मुफ़्त विशेष अंतर्दृष्टि,,,signUpNavigation.benefit4
歡迎,欢迎,Welcome,,ยินดีต้อนรับ,,,ようこそ,,,환영하다,,,Chào mừng,,,स्वागत,,,signUpNavigation.welcomeTitle
新使用者註冊,新使用者注册,New User Registration,,การลงทะเบียนผู้ใช้ใหม่,,,新しいユーザー登録,,,새로운 사용자 등록,,,Người sử dụng mới đăng ký,,,नया उपयोगकर्ता पंजीकरण,,,signUpNavigation.newUserTitle
您還沒註冊嗎?,您还没注册吗?,Haven't registered yet?,,ยังไม่ได้ลงทะเบียน?,,,まだ登録していませんか？,,,아직 등록하지 않았습니까?,,,Bạn chưa đăng ký chăng?,,,क्या आपने अभी तक पंजीकरण नहीं कराया है?,,,signUpNavigation.registeredYet
當前產品暫無報價,当前产品暂无报价,There is no quotation for the current product,,ไม่มีการเสนอราคาสำหรับผลิตภัณฑ์ปัจจุบัน,,,,,,,,,Không có đề nghị cho sản phẩm hiện tại,,,वर्तमान उत्पाद के लिए कोई उद्धरण नहीं है,,,serverApiError.order7
餘額不足,余额不足,Insufficient balance,,ยอดคงเหลือไม่เพียงพอ,,,,,,,,,Thiếu cân bằng,,,अपर्याप्त शेषराशि,,,"serverApiError.payment1,serverApiError.order2"
金額超出限制,金额超出限制,The amount exceeds the limit,,จำนวนเกินขีดจำกัด,,,,,,,,,Số tiền vượt quá giới hạn,,,राशि सीमा से अधिक है,,,serverApiError.payment2
每日出金次數已達上限,每日出金次数已达上限,The maximum number of daily withdrawals has been reached,,ถึงจำนวนการถอนสูงสุดต่อวันแล้ว,,,,,,,,,Số lượng tiền gửi hàng ngày đã đạt đến giới hạn trên,,,दैनिक निकासी की संख्या ऊपरी सीमा तक पहुंच गई है,,,serverApiError.payment3
當前已有出金訂單審核中，請勿重複出金,当前已有出金订单审核中，请勿重复出金,"There is a withdrawal order review, please do not repeat the withdrawal",,มีการตรวจสอบคำสั่งถอน โปรดอย่าทำการถอนซ้ำ,,,,,,,,,"Hiện tại, đã có những đánh giá đơn đặt hàng bằng vàng, xin vui lòng không lặp lại vàng",,,"फिलहाल निकासी आदेश की समीक्षा चल रही है, कृपया दोबारा पैसा न निकालें।",,,serverApiError.payment4
當前非出金時段,当前非出金时段,Not in withdrawal hours,,ไม่ได้อยู่ในชั่วโมงที่อนุญาตให้ถอน,,,,,,,,,Thời gian không phải hiện tại,,,वर्तमान गैर-निकासी अवधि,,,serverApiError.payment5
此出金方式已有綁定帳戶,此出金方式已有绑定账户,This withdrawal method has been bound to another account,,การถอนมีเงื่อนไขผูกพันกับบัญชีอื่น,,,,,,,,,Phương pháp vàng này đã có một tài khoản ràng buộc,,,इस निकासी विधि से पहले से ही एक खाता जुड़ा हुआ है,,,serverApiError.payment6
請先通過實名驗證,请先通过实名验证,You must pass the real-name authentication before taking further actions,,คุณจะต้องทำการยืนยันโดยใช้ชื่อจริงก่อนดำเนินการอย่างอื่น,,,,,,,,,Vui lòng vượt qua xác minh thực sự trước,,,कृपया पहले वास्तविक नाम सत्यापन पास करें,,,serverApiError.payment7
驗證碼錯誤,验证码错误,Verification code error,,รหัสการยืนยันผิดพลาด,,,,,,,,,Lỗi mã xác minh,,,सत्यापन कोड त्रुटि,,,serverApiError.account1
資料已綁定，請勿重複綁定,资料已绑定，请勿重复绑定,"The information has been bound, please do not bind it again",,ข้อมูลนี้มีเงื่อนไขผูกพันแล้ว โปรดอย่าผูกข้อมูลนี้ซ้ำ,,,,,,,,,"Thông tin đã bị ràng buộc, vui lòng không lặp lại ràng buộc",,,"डेटा बाइंड कर दिया गया है, कृपया इसे दोबारा बाइंड न करें",,,serverApiError.account2
實名驗證資料已綁定，請勿重複綁定,实名验证资料已绑定，请勿重复绑定,"The real-name authentication information has already been bound, please do not bind it again",,ข้อมูลการยืนยันชื่อจริงมีเงื่อนไขผูกพันแล้ว โปรดอย่าผูกข้อมูลนี้ซ้ำ,,,,,,,,,"Dữ liệu xác minh thực -Name bị ràng buộc, vui lòng không lặp lại ràng buộc",,,"वास्तविक नाम प्रमाणीकरण जानकारी जोड़ दी गई है, कृपया इसे फिर से न जोड़ें।",,,serverApiError.account3
無法註冊，請聯繫客服,无法注册，请联系客服,"Unable to register, please contact customer service",,ไม่สามารถลงทะเบียนได้ โปรดติดต่อฝ่ายบริการลูกค้า,,,,,,,,,"Không thể đăng ký, vui lòng liên hệ với Dịch vụ khách hàng",,,"पंजीकरण करने में असमर्थ, कृपया ग्राहक सेवा से संपर्क करें",,,serverApiError.account4
請先綁定手機號,请先绑定手机号,Please connect your phone first,,โปรดเชื่อมต่อโทรศัพท์ของคุณก่อน,,,,,,,,,Vui lòng liên kết số điện thoại di động trước tiên,,,कृपया पहले अपना मोबाइल नंबर बाइंड करें,,,serverApiError.account5
綁定失敗，已綁定過的資料,绑定失败，已绑定过的资料,"Binding failed, already bound data",,การผูกล้มเหลว ข้อมูลมีเงื่อนไขผูกพันแล้ว,,,,,,,,,"Không ràng buộc, thông tin đã bị ràng buộc",,,"बाइंडिंग विफल, डेटा जो पहले ही बाइंड किया जा चुका है",,,serverApiError.account6
手機格式有誤,手机格式有误,Wrong Mobile Number Format,,รูปแบบหมายเลขโทรศัพท์มือถือไม่ถูกต้อง,,,不正な電話番号,,,기형 전화 번호,,,Định dạng số điện thoại di động bị lỗi,,,मोबाइल फ़ोन का प्रारूप ग़लत है,,,serverApiError.account7
Email格式有誤,Email格式有误,Wrong Email Format,,รูปแบบอีเมลไม่ถูกต้อง,,,電子メール形式エラー,,,이메일 형식 오류,,,Định dạng Email bị lỗi,,,ईमेल प्रारूप ग़लत है,,,serverApiError.account8
查無此產品,查无此产品,No product found,,ไม่พบผลิตภัณฑ์,,,,,,,,,Không có sản phẩm,,,कोई उत्पाद नहीं मिला,,,serverApiError.order1
查無持倉,查无持仓,No open positions yet.,,ยังไม่มีสัญญาซื้อขายที่เปิดอยู่,,,,,,,,,Không giữ một vị trí,,,अभी कोई ऑर्डर नहीं है,,,"serverApiError.order3,serverApiError.common10000_3"
手數不可為0,手数不可为0,Lot size cannot be 0,,ขนาดล็อตไม่สามารถเป็น 0,,,,,,,,,Số tay không thể là 0,,,लॉट का आकार 0 नहीं हो सकता,,,serverApiError.order4
交易手數異常,交易手数异常,Unusual lot size for trading,,ขนาดล็อตสำหรับการซื้อขายไม่ปกติ,,,,,,,,,Số lượng người chơi giao dịch là bất thường,,,ट्रेडिंग लॉट की असामान्य संख्या,,,serverApiError.order5
帳密錯誤,账密错误,Account password error,,รหัสผ่านเข้าบัญชีผิดพลาด,,,,,,,,,Ngu độn,,,खाता पासवर्ड त्रुटि,,,serverApiError.http400
線路忙碌中，請稍候嘗試,线路忙碌中，请稍候尝试,The system is busy. Please try again later,,ระบบกำลังทำงานหนัก โปรดลองใหม่อีกครั้ง,,,,,,,,,"Dòng đang bận, vui lòng thử nó sau",,,"लाइन व्यस्त है, कृपया बाद में पुनः प्रयास करें।",,,serverApiError.common00002_8
無法輸入此推薦碼,无法输入此推荐码,Can't enter this referral code,,ไม่สามารถกรอกรหัสอ้างอิงนี้ได้,,,,,,,,,Không thể nhập mã giới thiệu này,,,यह रेफरल कोड दर्ज करने में असमर्थ,,,serverApiError.common00003_9
此推薦碼不存在,此推荐码不存在,This referral code does not exist,,ไม่พบรหัสอ้างอิง,,,,,,,,,Mã giới thiệu này không tồn tại,,,यह रेफरल कोड मौजूद नहीं है,,,serverApiError.common00003_10
請下載匯旺支付，使用相同手機號進行註冊。,请下载汇旺支付，使用相同手机号进行注册。,Download Huione Pay and register with the same mobile number as Huiwang Futures.,,ดาวน์โหลด Huione Pay และลงทะเบียนด้วยหมายเลขโทรศัพท์เคลื่อนที่เดียวกับ Huione Futures.,,,Huione Paytをダウンロードし、Huione Futuresと同じ携帯電話番号で登録してください。,,,,,,Vui lòng tải xuống Huione Pay và đăng ký bằng số điện thoại di động giống với Huione Futures,,,कृपया हुइवांग पेमेंट डाउनलोड करें और पंजीकरण के लिए उसी मोबाइल फोन नंबर का उपयोग करें।,,,"serverApiError.huione_android_4,serverApiError.huione_ios_4"
頻繁操作，請稍候再試,频繁操作，请稍候再试,"Frequent operations, please try later",,ดำเนินการบ่อยครั้ง โปรดลองใหม่ภายหลัง,,,頻繁な操作です、後でやり直してください,,,,,,"Thao tác thường xuyên, vui lòng thử lại sau",,,"बार-बार संचालन, कृपया बाद में पुनः प्रयास करें।",,,"serverApiError.http503,serverApiError.common00003_11"
請選擇入金帳戶,请选择入金账户,Please select a deposit account.,,กรุณาเลือกบัญชีเงินฝาก,,,ゴールドアカウントを選択してください,,,금 계정을 선택하십시오,,,Vui lòng chọn tài khoản nhập tiền,,,कृपया एक जमा खाता चुनें,,,depositChannel.appBarTitle
入金帳戶,入金账户,Deposit Account,,บัญชีเงินฝาก,,,ゴールドアカウント,,,금 계정,,,Tài khoản nhập tiền,,,जमा खाता,,,depositChannel.depositAccount
入金幣別,入金币别,Deposit currency,,ประเภทเงินฝาก,,,入金通貨,,,,,,Loại tiền gửi,,,जमा सिक्का प्रकार,,,depositChannel.depositAccountHuione
金額區間 :,金额区间 :,Amount range :,,ช่วงจำนวนเงินฝาก :,,,金の金の量 :,,,금에 금의 양 :,,,Khoảng cách số tiền nhập :,,,राशि सीमा:,,,depositChannel.amountRange
"請使用本人的帳戶轉帳
 帳戶有效期限各家銀行不同
 請留意入金帳戶是否正確
 轉帳金額務必一致
 請勿重複轉帳","请使用本人的账户转账
 账户有效期限各家银行不同
 请留意入金账户是否正确
 转账金额务必一致
 请勿重复转账","Please transfer funds through your own account. 
Account validity period varies from bank to bank. 
Please note whether the deposit account is correct. 
The transfer amount must be consistent. 
Please do not make duplicate transfers.",,"โปรดโอนเงินผ่านบัญชีของคุณเอง
 ระยะเวลาที่ใช้ได้ของแต่ละแต่ละธนาคารแตกต่างกัน
 โปรดสังเกตว่าบัญชีเงินฝากถูกต้องหรือไม่
 จำนวนเงินที่โอนจะต้องสอดคล้องกับจำนวนเงินที่ยื่นขอ
 โปรดอย่าทำการโอนเงินซ้ำ",,,"アカウントを使用して転送してください
アカウントのアカウントの有効期間は、各銀行とは異なります
ゴールドアカウントのアカウントが正しいかどうかに注意してください
転送量は一貫している必要があります
転送を繰り返さないでください",,,"내 계정을 사용하여 전송하십시오
계정의 계정 유효 기간은 각 은행과 다릅니다.
금 계정의 계정이 올바른지 여부에주의하십시오.
전송 금액은 일관성이 있어야합니다
전송을 반복하지 마십시오",,,"Vui lòng sử dụng tài khoản của bản thân để chuyển khoản
 Thời hạn có hiệu lực của tài khoản sẽ khác nhau tùy theo các Ngân hàng khác nhau
 Vui lòng chú ý tài khoản nhập tiền có chính xác hay không
 Số tiền chuyển khoản phải đồng nhất
 Không được chuyển khoản trùng lặp",,,कृपया स्थानांतरण के लिए अपने स्वयं के खाते का उपयोग करें। प्रत्येक बैंक में खाते की वैधता अवधि अलग-अलग होती है। कृपया इस बात पर ध्यान दें कि जमा खाता सही है या नहीं। कृपया बार-बार स्थानांतरण न करें।,,,depositCheck.contentTip
確認變更,确认变更,The change has been confirmed.,,การเปลี่ยนแปลงได้รับการยืนยันแล้ว,,,変更を確認します,,,변경 사항을 확인하십시오,,,Xác nhận thay đổi,,,परिवर्तनों की पुष्टि करें,,,changePassword.modifyButton
"密碼變更成功, 請重新登入","密码变更成功, 请重新登入",The password was changed successfully. Please log in again.,,เปลี่ยนรหัสผ่านสำเร็จ กรุณาเข้าสู่ระบบใหม่อีกครั้ง,,,,,,,,,"Thay đổi mật khẩu thành công, vui lòng đăng nhập lại",,,"पासवर्ड सफलतापूर्वक बदल गया, कृपया दोबारा लॉग इन करें",,,changePassword.changeSuccessToast
驗證電話,验证电话,Verify Phone Number,,ยืนยันหมายเลขโทรศัพท์,,,確認電話,,,확인 전화,,,Nghiệm chứng điện thoại,,,सत्यापन फ़ोन,,,phoneBind.appBarTitle
已成功綁定電話,已成功绑定电话,Phone number bound successfully,,ผูกหมายเลขโทรศัพท์เรียบร้อยแล้ว,,,電話を正常にバインドします,,,전화를 성공적으로 바인딩합니다,,,Đã ràng buộc điện thoại thành công,,,फ़ोन नंबर सफलतापूर्वक बाउंड हो गया,,,phoneBind.bindSuccess
登入成功,登入成功,Logged in successfully,,ล็อกอินสำเร็จ,,,サインインサインインしてください,,,서명으로 로그인하십시오,,,Đăng nhập thành công,,,सफलतापूर्वक साइन इन करें,,,login.loginSuccess
立刻註冊,立刻注册,Register Now,,สมัครตอนนี้,,,すぐに登録してください,,,즉시 등록하십시오,,,Lập tức đăng ký,,,अभी पंजीकरण करें,,,login.registerNowButton
忘記密碼？,忘记密码？,Forgot your password?,,ลืมรหัสผ่านหรือไม่?,,,パスワードを忘れますか？,,,비밀번호 분실?,,,Quên mật khẩu?,,,पासवर्ड भूल गए?,,,login.forgetPasswordButton
手機登入,手机登入,Mobile login,,เข้าสู่ระบบมือถือ／ ล็อกอินมือถือ,,,,,,,,,Đăng nhập điện thoại di động,,,मोबाइल लॉगिन,,,login.phoneLogin
信箱登入,信箱登入,Email login,,เข้าสู่ระบบอีเมล์／ ล็อกอินอีเมล์,,,,,,,,,Đăng nhập Email,,,ईमेल लॉगिन,,,login.emailLogin
將會需要一個工作日，確認驗證完畢，您就可以入金，享受交易了,将会需要一个工作日，确认验证完毕，您就可以入金，享受交易了,"It will take 1 working days. After the verification is completed, you can deposit funds and enjoy the transaction.",,จะใช้เวลา 1 วันทำการ หลังจากการตรวจสอบเสร็จสิ้น คุณจะสามารถฝากเงินและเพลิดเพลินกับการทำธุรกรรมได้,,,1営業日が必要になります。検証を確認した後、ゴールドに入って取引を楽しむことができます,,,1 일이 필요합니다. 검증 확인 후 금에 들어가서 거래를 즐길 수 있습니다.,,,"Sẽ cần 1 ngày làm việc, xác nhận hoàn thành nghiệm chứng, bạn có thể nhập tiền, hưởng thụ giao dịch",,,"एक बार सत्यापन पूरा हो जाने पर, आप पैसे जमा कर सकते हैं और ट्रेडिंग का आनंद ले सकते हैं।",,,identifyVerificationResult.content
回首頁,回首页,Return to Homepage,,กลับสู่หน้าแรก,,,ホームページに戻ります,,,홈페이지로 돌아갑니다,,,Trở về trang chủ,,,होमपेज पर वापस आएं,,,identifyVerificationResult.backToHome
保證金比例過低提示! ({percent}%),保证金比例过低提示! ({percent}%),Reminder of margin ratio too low! ({percent}%),,เตือน! อัตราส่วนมาร์จิ้นต่ำเกินไป! ({percent}%),,,マージンが低すぎるためのヒント！（{percent}％）,,,너무 낮은 마진에 대한 팁! ({percent}%),,,Gợi ý tỷ lệ tiền bảo lãnh quá thấp! ({percent}%),,,मार्जिन अनुपात बहुत कम है! ({percent}%),,,marginLevelWarningBar.tip
重新上傳,重新上传,Re-upload,,อัพโหลดใหม่,,,再アップロード,,,재 포장,,,Tải lên lại,,,पुन: अपलोड,,,"imagePicker.reUpload,logCollectionPopup.reUpload"
加入照片,加入照片,Add Photos,,เพิ่มรูปภาพ,,,写真を追加します,,,사진 추가,,,Thêm ảnh,,,तस्वीर जोड़ो,,,imagePicker.sheet.title
拍照,拍照,Take photos,,ถ่ายภาพ,,,写真,,,사진,,,Chụp ảnh,,,फोटो,,,imagePicker.sheet.camera
從相簿中選取,从相簿中选取,Select from photo album,,เลือกจากอัลบั้มรูป,,,アルバムから選択します,,,앨범에서 선택하십시오,,,Chọn từ trong bộ ảnh,,,एल्बम से चुनें,,,imagePicker.sheet.gallery
去入金,去入金,Deposit Now,,ไปฝากเงิน,,,金に行きます,,,금으로 가십시오,,,Đi nhập tiền,,,जमा करने के लिए जाएं,,,futuresMarket.toDeposit
(已讀),(已读),(Read),,(อ่านแล้ว),,,（読んだ）,,,(읽었다),,,(Đã đọc),,,(पढ़ा है),,,messageNotify.haveRead
輸入搜索條件,输入搜索条件,Enter search criteria,,ป้อนเกณฑ์การค้นหา,,,検索条件を入力します,,,검색 조건을 입력하십시오,,,Nhập điều kiện tìm kiém,,,खोज मानदंड दर्ज करें,,,qaSearch.searchHint
搜索結果,搜索结果,Search Results,,ผลการค้นหา,,,の検索結果,,,검색 결과,,,Kết quả tìm kiếm,,,खोज के परिणाम,,,qaSearch.searchResult
請輸入搜索條件,请输入搜索条件,Please enter search criteria.,,โปรดป้อนเกณฑ์การค้นหา,,,検索条件を入力してください,,,검색 조건을 입력하십시오,,,Vui lòng nhập điều kiện tìm kiếm,,,कृपया खोज मानदंड दर्ज करें,,,qaSearch.searchTextEmptyTip
無匹配資料,无匹配资料,No information in search results,,ไม่มีข้อมูลในผลลัพธ์การค้นหา,,,情報なしで検索します,,,정보없이 검색하십시오,,,Không có thông tin phù hợp,,,कोई मिलान डेटा नहीं,,,qaSearch.searchResultEmptyTip
用戶協議,用户协议,User Agreement,,ข้อตกลงการใช้,,,ユーザー規約,,,사용자 계약,,,Thỏa thuận người sử dụng,,,उपयोगकर्ता का समझौता,,,userProtocol.appBarTitle
今日不再通知,今日不再通知,No more notifications today,,ไม่มีการแจ้งเตือนอีกนับต่อจากนี้,,,今日はもう気づかない,,,오늘은 더 이상 통지가 없습니다,,,Hôm nay không thông báo thêm,,,आज कोई और सूचना नहीं,,,marginLevelWarningPopup.todayNoNotify
保證金比例,保证金比例,Margin ratio,,อัตราส่วนมาร์จิ้น,,,マージン比,,,여백 비율,,,Tỷ lệ tiền bảo lãnh,,,मार्जिन अनुपात,,,marginLevelWarningPopup.marginLevel
保證金比例風險過高,保证金比例风险过高,Margin ratio at high risk,,อัตรามาร์จิ้นที่มีความเสี่ยงสูง,,,マージン比のリスクが高すぎます,,,마진 비율의 위험이 너무 높습니다,,,Rủi ro tỷ lệ tiền bảo lãnh quá cao,,,मार्जिन अनुपात जोखिम बहुत अधिक है,,,marginLevelWarningPopup.warningReason
暫不更新,暂不更新,Not now,,ยังไม่อัพเดท,,,更新なし,,,업데이트가 없습니다,,,Tạm thời không cập nhật,,,अभी तक अपडेट नहीं किया गया है,,,updateVersionPopup.ignoreThisTime
全面更新,全面更新,Fully Updated,,อัพเดทใหม่,,,包括的なアップデート,,,포괄적 인 업데이트,,,Cập nhật toàn diện,,,पूर्णतः अद्यतन,,,updateVersionPopup.newVersionTitle
版本,版本,Version,,เวอร์ชั่น,,,バージョン,,,버전,,,Phiên bản,,,संस्करण,,,updateVersionPopup.newVersionPrefix
發現新版本,发现新版本,Discover New Version,,พบเวอร์ชันใหม่,,,新しいバージョンを発見します,,,새로운 버전을 발견하십시오,,,Phát hiện phiên bản mới,,,नया संस्करण मिला,,,updateVersionPopup.foundNewVersion
下載中,下载中,Downloading,,กำลังดาวน์โหลด,,,ダウンロード,,,다운로드,,,Đang tải về,,,डाउनलोड,,,updateVersionPopup.downloading
立即更新,立即更新,Update Now,,อัพเดททันที,,,すぐに更新します,,,즉시 업데이트하십시오,,,Lập tức cập nhật,,,तुरंत अद्यतन करें,,,updateVersionPopup.updateImmediately
發送驗證碼,发送验证码,Send,,ส่งรหัสยืนยัน,,,確認コードを送信します,,,확인 코드를 보냅니다,,,Gửi phát mã nghiệm chứng,,,सत्यापन कोड भेजें,,,captchaButton.sendPhoneCode
重新發送驗證碼,重新发送验证码,Resend,,,,,,,,,,,,,,पुन: कोड भेजे,,,captchaButton.resendPhoneCode
區碼,区码,Area code,,รหัสพื้นที่,,,ゾーンコード,,,영역 코드,,,Mã khu vực,,,एरिया कोड,,,dialCodeContainer.hint
最多可選 {max} 項,最多可选 {max} 项,At most {max} items can be selected.,,สูงสุด {max} รายการ,,,ほとんどのオプション{max}アイテム,,,대부분의 선택적 {max} 항목,,,Tối đa có thể chọn {max} mục,,,अधिकतम {max} आइटम का चयन किया जा सकता है,,,checkboxInputContainer.reachMaxToast
最少需選 {min} 項,最少需选 {min} 项,At least {min} items need to be selected.,,ต่ำสุด {min} รายการ,,,少なくとも{min}アイテムを選択する必要があります,,,최소 {min} 항목을 선택해야합니다.,,,Tối thiểu phải chọn {min} mục,,,कम से कम {min} आइटम चयनित होने चाहिए,,,checkboxInputContainer.reachMinToast
微信或LINE ID欄位須擇一填寫,微信或LINE ID栏位须择一填写,You must select either WeChat or LINE ID field to fill in.,,กรอกช่อง Wechat หรือ LINE ID อย่างใดอย่างหนึ่ง,,,WeChatまたはLine IDフィールドに記入する必要があります,,,WeChat 또는 라인 ID 필드를 채워야합니다,,,Phải chọn một trong hai cột WeChat hoặc LINE ID để điền,,,WeChat या LINE ID फ़ील्ड को किसी एक में भरना होगा,,,"errorInputValidator.userLineEmpty,errorInputValidator.userWechatEmpty"
Line Id格式有誤,Line Id格式有误,Wrong Line ID Format,,รูปแบบไลน์ไอดีไม่ถูกต้อง,,,行ID形式が間違っています,,,라인 ID 형식이 잘못되었습니다,,,Định dạng Line Id bị lỗi,,,लाइन आईडी प्रारूप ग़लत है,,,errorInputValidator.userLineFormat
微信格式有誤,微信格式有误,Wrong WeChat Format,,รูปแบบ WeChat ไม่ถูกต้อง,,,WeChat形式は間違っています,,,WeChat 형식이 잘못되었습니다,,,Định dạng WeChat bị lỗi,,,WeChat का प्रारूप ग़लत है,,,errorInputValidator.userWechatFormat
代號不得為空,代号不得为空,Please enter a ticker symbol.,,ชื่อรหัสไม่สามารถเว้นว่างได้,,,コードが空であってはなりません,,,코드는 비어 있지 않아야합니다,,,Mã số không được để trống,,,कोडनेम खाली नहीं हो सकता,,,errorInputValidator.bankCodeEmpty
